Region,X coordinate,Y coordinate,Radius
Ma'tan al-Sarra_Red Sea,33.5522254,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.5716568,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.5910881,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.6105194,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.6299507,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.649382,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.6688134,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.6882447,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.707676,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.7271073,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.7465386,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.76597,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.7854013,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.8048326,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.8242639,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.8436952,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.8631266,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.8825579,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9019892,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9214205,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9408518,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9602831,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9797145,21.9873032,1
Ma'tan al-Sarra_Red Sea,33.9991458,21.9873032,1
Ma'tan al-Sarra_Red Sea,34.0185771,21.9873032,1
Ma'tan al-Sarra_Red Sea,34.0380084,21.9873032,1
Ma'tan al-Sarra_Red Sea,34.0574397,21.9873032,1
Ma'tan al-Sarra_Red Sea,34.0768711,21.9873032,1
Ma'tan al-Sarra_Red Sea,34.0477302,21.9422582,5
